   4.1346834e+01  -5.5190069e+00   5.1160075e+01
   4.1489198e+01  -5.4219637e+00   5.1326552e+01
   4.1631395e+01  -5.3237475e+00   5.1493028e+01
   4.1773419e+01  -5.2243551e+00   5.1659505e+01
   4.1915263e+01  -5.1237831e+00   5.1825981e+01
   4.2056922e+01  -5.0220280e+00   5.1992458e+01
   4.2198390e+01  -4.9190864e+00   5.2158934e+01
   4.2339659e+01  -4.8149551e+00   5.2325411e+01
   4.2480724e+01  -4.7096304e+00   5.2491887e+01
   4.2621578e+01  -4.6031091e+00   5.2658364e+01
   4.2762215e+01  -4.4953876e+00   5.2824840e+01
   4.2902627e+01  -4.3864625e+00   5.2991317e+01
   4.3042810e+01  -4.2763304e+00   5.3157793e+01
   4.3182754e+01  -4.1649876e+00   5.3324270e+01
   4.3322455e+01  -4.0524309e+00   5.3490747e+01
   4.3461906e+01  -3.9386565e+00   5.3657223e+01
   4.3601099e+01  -3.8236611e+00   5.3823700e+01
   4.3740027e+01  -3.7074411e+00   5.3990176e+01
   4.3878684e+01  -3.5899930e+00   5.4156653e+01
   4.4017063e+01  -3.4713131e+00   5.4323129e+01
   4.4155157e+01  -3.3513980e+00   5.4489606e+01
   4.4292958e+01  -3.2302439e+00   5.4656082e+01
   4.4430460e+01  -3.1078475e+00   5.4822559e+01
   4.4567655e+01  -2.9842050e+00   5.4989035e+01
   4.4704535e+01  -2.8593127e+00   5.5155512e+01
   4.4841094e+01  -2.7331672e+00   5.5321988e+01
   4.4977325e+01  -2.6057647e+00   5.5488465e+01
   4.5113219e+01  -2.4771016e+00   5.5654941e+01
   4.5248769e+01  -2.3471742e+00   5.5821418e+01
   4.5383968e+01  -2.2159788e+00   5.5987894e+01
   4.5518808e+01  -2.0835117e+00   5.6154371e+01
   4.5653281e+01  -1.9497693e+00   5.6320848e+01
   4.5787379e+01  -1.8147477e+00   5.6487324e+01
   4.5921095e+01  -1.6784432e+00   5.6653801e+01
   4.6054420e+01  -1.5408521e+00   5.6820277e+01
   4.6187347e+01  -1.4019707e+00   5.6986754e+01
   4.6319867e+01  -1.2617950e+00   5.7153230e+01
   4.6451973e+01  -1.1203214e+00   5.7319707e+01
   4.6583656e+01  -9.7754601e-01   5.7486183e+01
   4.6714907e+01  -8.3346499e-01   5.7652660e+01
   4.6845720e+01  -6.8807452e-01   5.7819136e+01
   4.6976084e+01  -5.4137075e-01   5.7985613e+01
   4.7105991e+01  -3.9334978e-01   5.8152089e+01
   4.7235434e+01  -2.4400775e-01   5.8318566e+01
   4.7364403e+01  -9.3340752e-02   5.8485042e+01
   4.7492889e+01   5.8655139e-02   5.8651519e+01
   4.7620884e+01   2.1198385e-01   5.8817995e+01
   4.7748379e+01   3.6664934e-01   5.8984472e+01
   4.7875364e+01   5.2265557e-01   5.9150949e+01
   4.8001832e+01   6.8000651e-01   5.9317425e+01
   4.8127771e+01   8.3870617e-01   5.9483902e+01
   4.8253174e+01   9.9875857e-01   5.9650378e+01
   4.8378031e+01   1.1601677e+00   5.9816855e+01
   4.8502332e+01   1.3229377e+00   5.9983331e+01
   4.8626068e+01   1.4870725e+00   6.0149808e+01
   3.1900394e+01  -9.3336049e+00   4.0429598e+01
   3.2041950e+01  -9.3062098e+00   4.0596214e+01
   3.2183654e+01  -9.2778359e+00   4.0762831e+01
   3.2325502e+01  -9.2484809e+00   4.0929447e+01
   3.2467489e+01  -9.2181421e+00   4.1096062e+01
   3.2609613e+01  -9.1868171e+00   4.1262678e+01
   3.2751868e+01  -9.1545033e+00   4.1429294e+01
   3.2894252e+01  -9.1211981e+00   4.1595909e+01
   3.3036759e+01  -9.0868989e+00   4.1762524e+01
   3.3179387e+01  -9.0516031e+00   4.1929139e+01
   3.3322131e+01  -9.0153081e+00   4.2095754e+01
   3.3464988e+01  -8.9780112e+00   4.2262368e+01
   3.3607952e+01  -8.9397099e+00   4.2428983e+01
   3.3751021e+01  -8.9004013e+00   4.2595597e+01
   3.3894189e+01  -8.8600829e+00   4.2762211e+01
   3.4037454e+01  -8.8187520e+00   4.2928825e+01
   3.4180810e+01  -8.7764058e+00   4.3095439e+01
   3.4324253e+01  -8.7330415e+00   4.3262052e+01
   3.4467780e+01  -8.6886566e+00   4.3428666e+01
   3.4611385e+01  -8.6432481e+00   4.3595279e+01
   3.4755065e+01  -8.5968134e+00   4.3761892e+01
   3.4898816e+01  -8.5493496e+00   4.3928504e+01
   3.5042632e+01  -8.5008540e+00   4.4095117e+01
   3.5186510e+01  -8.4513238e+00   4.4261729e+01
   3.5330445e+01  -8.4007560e+00   4.4428341e+01
   3.5474432e+01  -8.3491479e+00   4.4594953e+01
   3.5618468e+01  -8.2964967e+00   4.4761565e+01
   3.5762547e+01  -8.2427994e+00   4.4928177e+01
   3.5906666e+01  -8.1880532e+00   4.5094788e+01
   3.6050819e+01  -8.1322553e+00   4.5261399e+01
   3.6195002e+01  -8.0754026e+00   4.5428010e+01
   3.6339210e+01  -8.0174923e+00   4.5594621e+01
   3.6483438e+01  -7.9585214e+00   4.5761231e+01
   3.6627682e+01  -7.8984870e+00   4.5927841e+01
   3.6771938e+01  -7.8373862e+00   4.6094452e+01
   3.6916199e+01  -7.7752160e+00   4.6261061e+01
   3.7060462e+01  -7.7119734e+00   4.6427671e+01
   3.7204722e+01  -7.6476555e+00   4.6594280e+01
   3.7348973e+01  -7.5822591e+00   4.6760890e+01
   3.7493211e+01  -7.5157814e+00   4.6927499e+01
   3.7637430e+01  -7.4482192e+00   4.7094107e+01
   3.7781627e+01  -7.3795695e+00   4.7260716e+01
   3.7925794e+01  -7.3098294e+00   4.7427324e+01
   3.8069929e+01  -7.2389956e+00   4.7593932e+01
   3.8214025e+01  -7.1670653e+00   4.7760540e+01
   3.8358077e+01  -7.0940351e+00   4.7927148e+01
   3.8502081e+01  -7.0199022e+00   4.8093755e+01
   3.8646030e+01  -6.9446633e+00   4.8260363e+01
   3.8789920e+01  -6.8683153e+00   4.8426970e+01
   3.8933745e+01  -6.7908551e+00   4.8593576e+01
   3.9077500e+01  -6.7122795e+00   4.8760183e+01
   3.9221179e+01  -6.6325855e+00   4.8926789e+01
   3.9364778e+01  -6.5517697e+00   4.9093395e+01
   3.9508290e+01  -6.4698291e+00   4.9260001e+01
   3.9651710e+01  -6.3867605e+00   4.9426607e+01
   3.9795033e+01  -6.3025606e+00   4.9593212e+01
   3.9938253e+01  -6.2172262e+00   4.9759817e+01
   4.0081364e+01  -6.1307542e+00   4.9926422e+01
   4.0224361e+01  -6.0431412e+00   5.0093027e+01
   4.0367238e+01  -5.9543840e+00   5.0259631e+01
   4.0509988e+01  -5.8644793e+00   5.0426235e+01
   4.0652607e+01  -5.7734240e+00   5.0592839e+01
   4.0795089e+01  -5.6812146e+00   5.0759443e+01
   4.0937427e+01  -5.5878479e+00   5.0926046e+01
   4.1079615e+01  -5.4933206e+00   5.1092650e+01
   4.1221648e+01  -5.3976294e+00   5.1259253e+01
   4.1363520e+01  -5.3007709e+00   5.1425855e+01
   4.1505224e+01  -5.2027418e+00   5.1592458e+01
   4.1646754e+01  -5.1035387e+00   5.1759060e+01
   4.1788105e+01  -5.0031583e+00   5.1925662e+01
   4.1929269e+01  -4.9015971e+00   5.2092264e+01
   4.2070241e+01  -4.7988519e+00   5.2258865e+01
   4.2211014e+01  -4.6949191e+00   5.2425467e+01
   4.2351582e+01  -4.5897955e+00   5.2592068e+01
   4.2491939e+01  -4.4834774e+00   5.2758668e+01
   4.2632077e+01  -4.3759616e+00   5.2925269e+01
   4.2771991e+01  -4.2672446e+00   5.3091869e+01
   4.2911673e+01  -4.1573228e+00   5.3258469e+01
   4.3051118e+01  -4.0461929e+00   5.3425069e+01
   4.3190318e+01  -3.9338512e+00   5.3591669e+01
   4.3329267e+01  -3.8202944e+00   5.3758268e+01
   4.3467957e+01  -3.7055190e+00   5.3924867e+01
   4.3606383e+01  -3.5895213e+00   5.4091466e+01
   4.3744537e+01  -3.4722979e+00   5.4258064e+01
   4.3882412e+01  -3.3538452e+00   5.4424662e+01
   4.4020001e+01  -3.2341596e+00   5.4591260e+01
   4.4157297e+01  -3.1132376e+00   5.4757858e+01
   4.4294293e+01  -2.9910756e+00   5.4924456e+01
   4.4430981e+01  -2.8676699e+00   5.5091053e+01
   4.4567355e+01  -2.7430170e+00   5.5257650e+01
   4.4703407e+01  -2.6171133e+00   5.5424246e+01
   4.4839129e+01  -2.4899550e+00   5.5590843e+01
   4.4974515e+01  -2.3615386e+00   5.5757439e+01
   4.5109556e+01  -2.2318604e+00   5.5924035e+01
   4.5244245e+01  -2.1009166e+00   5.6090631e+01
   4.5378574e+01  -1.9687037e+00   5.6257226e+01
   4.5512536e+01  -1.8352179e+00   5.6423821e+01
   4.5646123e+01  -1.7004554e+00   5.6590416e+01
   4.5779327e+01  -1.5644125e+00   5.6757011e+01
   4.5912140e+01  -1.4270856e+00   5.6923605e+01
   4.6044554e+01  -1.2884708e+00   5.7090199e+01
   4.6176562e+01  -1.1485643e+00   5.7256793e+01
   4.6308153e+01  -1.0073624e+00   5.7423387e+01
   4.6439322e+01  -8.6486118e-01   5.7589980e+01
   4.6570059e+01  -7.2105693e-01   5.7756573e+01
   4.6700356e+01  -5.7594576e-01   5.7923166e+01
   4.6830204e+01  -4.2952384e-01   5.8089758e+01
   4.6959596e+01  -2.8178728e-01   5.8256351e+01
   4.7088522e+01  -1.3273222e-01   5.8422943e+01
   4.7216974e+01   1.7645247e-02   5.8589534e+01
   4.7344942e+01   1.6934903e-01   5.8756126e+01
   4.7472419e+01   3.2238306e-01   5.8922717e+01
   4.7599396e+01   4.7675128e-01   5.9089308e+01
   4.7725862e+01   6.3245765e-01   5.9255899e+01
   4.7851810e+01   7.8950615e-01   5.9422489e+01
   4.7977230e+01   9.4790076e-01   5.9589079e+01
   4.8102112e+01   1.1076455e+00   5.9755669e+01
   4.8226448e+01   1.2687444e+00   5.9922258e+01
   4.8350228e+01   1.4312015e+00   6.0088848e+01
   4.8473442e+01   1.5950208e+00   6.0255437e+01
   3.1804816e+01  -9.2066354e+00   4.0519734e+01
   3.1945956e+01  -9.1792907e+00   4.0686490e+01
   3.2087241e+01  -9.1509691e+00   4.0853247e+01
   3.2228669e+01  -9.1216680e+00   4.1020003e+01
   3.2370235e+01  -9.0913850e+00   4.1186759e+01
   3.2511935e+01  -9.0601174e+00   4.1353515e+01
   3.2653766e+01  -9.0278628e+00   4.1520270e+01
   3.2795723e+01  -8.9946186e+00   4.1687025e+01
   3.2937804e+01  -8.9603822e+00   4.1853779e+01
   3.3080003e+01  -8.9251509e+00   4.2020533e+01
   3.3222317e+01  -8.8889223e+00   4.2187287e+01
   3.3364742e+01  -8.8516937e+00   4.2354041e+01
   3.3507274e+01  -8.8134623e+00   4.2520794e+01
   3.3649908e+01  -8.7742257e+00   4.2687546e+01
   3.3792641e+01  -8.7339810e+00   4.2854299e+01
   3.3935469e+01  -8.6927256e+00   4.3021051e+01
   3.4078386e+01  -8.6504569e+00   4.3187803e+01
   3.4221390e+01  -8.6071720e+00   4.3354554e+01
   3.4364476e+01  -8.5628682e+00   4.3521305e+01
   3.4507640e+01  -8.5175429e+00   4.3688055e+01
   3.4650877e+01  -8.4711932e+00   4.3854805e+01
   3.4794183e+01  -8.4238164e+00   4.4021555e+01
   3.4937553e+01  -8.3754096e+00   4.4188304e+01
   3.5080984e+01  -8.3259702e+00   4.4355053e+01
   3.5224471e+01  -8.2754952e+00   4.4521802e+01
   3.5368010e+01  -8.2239818e+00   4.4688550e+01
   3.5511595e+01  -8.1714272e+00   4.4855298e+01
   3.5655223e+01  -8.1178286e+00   4.5022045e+01
   3.5798888e+01  -8.0631830e+00   4.5188792e+01
   3.5942587e+01  -8.0074877e+00   4.5355539e+01
   3.6086315e+01  -7.9507396e+00   4.5522285e+01
   3.6230067e+01  -7.8929359e+00   4.5689031e+01
   3.6373838e+01  -7.8340737e+00   4.5855776e+01
   3.6517624e+01  -7.7741500e+00   4.6022521e+01
   3.6661420e+01  -7.7131619e+00   4.6189266e+01
   3.6805222e+01  -7.6511064e+00   4.6356010e+01
   3.6949023e+01  -7.5879806e+00   4.6522753e+01
   3.7092820e+01  -7.5237815e+00   4.6689497e+01
   3.7236607e+01  -7.4585061e+00   4.6856239e+01
   3.7380381e+01  -7.3921513e+00   4.7022982e+01
   3.7524135e+01  -7.3247142e+00   4.7189724e+01
   3.7667864e+01  -7.2561917e+00   4.7356465e+01
   3.7811565e+01  -7.1865809e+00   4.7523206e+01
   3.7955231e+01  -7.1158785e+00   4.7689947e+01
   3.8098857e+01  -7.0440816e+00   4.7856687e+01
   3.8242439e+01  -6.9711871e+00   4.8023427e+01
   3.8385971e+01  -6.8971919e+00   4.8190166e+01
   3.8529448e+01  -6.8220929e+00   4.8356905e+01
   3.8672864e+01  -6.7458870e+00   4.8523643e+01
   3.8816215e+01  -6.6685710e+00   4.8690381e+01
   3.8959495e+01  -6.5901418e+00   4.8857119e+01
   3.9102698e+01  -6.5105963e+00   4.9023856e+01
   3.9245820e+01  -6.4299313e+00   4.9190592e+01
   3.9388855e+01  -6.3481436e+00   4.9357328e+01
   3.9531796e+01  -6.2652301e+00   4.9524064e+01
   3.9674640e+01  -6.1811875e+00   4.9690799e+01
   3.9817379e+01  -6.0960127e+00   4.9857534e+01
   3.9960009e+01  -6.0097024e+00   5.0024268e+01
   4.0102524e+01  -5.9222533e+00   5.0191002e+01
   4.0244918e+01  -5.8336624e+00   5.0357735e+01
   4.0387185e+01  -5.7439262e+00   5.0524468e+01
   4.0529319e+01  -5.6530415e+00   5.0691201e+01
   4.0671315e+01  -5.5610051e+00   5.0857933e+01
   4.0813167e+01  -5.4678136e+00   5.1024664e+01
   4.0954869e+01  -5.3734638e+00   5.1191395e+01
   4.1096415e+01  -5.2779523e+00   5.1358126e+01
   4.1237798e+01  -5.1812759e+00   5.1524856e+01
   4.1379013e+01  -5.0834311e+00   5.1691585e+01
   4.1520053e+01  -4.9844147e+00   5.1858314e+01
   4.1660913e+01  -4.8842232e+00   5.2025043e+01
   4.1801586e+01  -4.7828533e+00   5.2191771e+01
   4.1942066e+01  -4.6803017e+00   5.2358498e+01
   4.2082347e+01  -4.5765648e+00   5.2525225e+01
   4.2222421e+01  -4.4716394e+00   5.2691952e+01
   4.2362284e+01  -4.3655220e+00   5.2858678e+01
   4.2501927e+01  -4.2582091e+00   5.3025404e+01
   4.2641346e+01  -4.1496973e+00   5.3192129e+01
   4.2780532e+01  -4.0399832e+00   5.3358853e+01
   4.2919480e+01  -3.9290633e+00   5.3525577e+01
   4.3058183e+01  -3.8169340e+00   5.3692301e+01
   4.3196633e+01  -3.7035920e+00   5.3859024e+01
   4.3334825e+01  -3.5890337e+00   5.4025747e+01
   4.3472752e+01  -3.4732556e+00   5.4192469e+01
   4.3610406e+01  -3.3562541e+00   5.4359191e+01
   4.3747780e+01  -3.2380258e+00   5.4525912e+01
   4.3884868e+01  -3.1185670e+00   5.4692632e+01
   4.4021662e+01  -2.9978742e+00   5.4859352e+01
   4.4158156e+01  -2.8759438e+00   5.5026072e+01
   4.4294341e+01  -2.7527722e+00   5.5192791e+01
   4.4430211e+01  -2.6283558e+00   5.5359510e+01
   4.4565759e+01  -2.5026910e+00   5.5526228e+01
   4.4700977e+01  -2.3757741e+00   5.5692945e+01
   4.4835857e+01  -2.2476016e+00   5.5859662e+01
   4.4970392e+01  -2.1181697e+00   5.6026379e+01
   4.5104575e+01  -1.9874747e+00   5.6193095e+01
   4.5238398e+01  -1.8555130e+00   5.6359810e+01
   4.5371853e+01  -1.7222810e+00   5.6526525e+01
   4.5504932e+01  -1.5877747e+00   5.6693239e+01
   4.5637627e+01  -1.4519906e+00   5.6859953e+01
   4.5769931e+01  -1.3149249e+00   5.7026667e+01
   4.5901836e+01  -1.1765738e+00   5.7193380e+01
   4.6033333e+01  -1.0369336e+00   5.7360092e+01
   4.6164414e+01  -8.9600048e-01   5.7526804e+01
   4.6295072e+01  -7.5377061e-01   5.7693515e+01
   4.6425297e+01  -6.1024020e-01   5.7860226e+01
   4.6555082e+01  -4.6540542e-01   5.8026936e+01
   4.6684418e+01  -3.1926241e-01   5.8193646e+01
   4.6813297e+01  -1.7180733e-01   5.8360355e+01
   4.6941709e+01  -2.3036298e-02   5.8527063e+01
   4.7069647e+01   1.2705458e-01   5.8693772e+01
   4.7197101e+01   2.7846921e-01   5.8860479e+01
   4.7324064e+01   4.3121152e-01   5.9027186e+01
   4.7450525e+01   5.8528543e-01   5.9193893e+01
   4.7576475e+01   7.4069491e-01   5.9360599e+01
   4.7701907e+01   8.9744393e-01   5.9527304e+01
   4.7826810e+01   1.0555365e+00   5.9694009e+01
   4.7951175e+01   1.2149765e+00   5.9860713e+01
   4.8074994e+01   1.3757682e+00   6.0027417e+01
   4.8198256e+01   1.5379154e+00   6.0194120e+01
   4.8320952e+01   1.7014222e+00   6.0360823e+01
   3.1708977e+01  -9.0815658e+00   4.0609482e+01
   3.1849703e+01  -9.0542690e+00   4.0776380e+01
   3.1990574e+01  -9.0259969e+00   4.0943278e+01
   3.2131586e+01  -8.9967472e+00   4.1110175e+01
   3.2272734e+01  -8.9665172e+00   4.1277072e+01
   3.2414016e+01  -8.9353045e+00   4.1443968e+01
   3.2555426e+01  -8.9031065e+00   4.1610864e+01
   3.2696962e+01  -8.8699207e+00   4.1777759e+01
   3.2838619e+01  -8.8357444e+00   4.1944654e+01
   3.2980394e+01  -8.8005752e+00   4.2111548e+01
   3.3122282e+01  -8.7644104e+00   4.2278441e+01
   3.3264279e+01  -8.7272473e+00   4.2445335e+01
   3.3406382e+01  -8.6890834e+00   4.2612227e+01
   3.3548586e+01  -8.6499160e+00   4.2779119e+01
   3.3690888e+01  -8.6097425e+00   4.2946011e+01
   3.3833282e+01  -8.5685601e+00   4.3112902e+01
   3.3975766e+01  -8.5263662e+00   4.3279792e+01
   3.4118335e+01  -8.4831581e+00   4.3446682e+01
   3.4260984e+01  -8.4389329e+00   4.3613571e+01
   3.4403709e+01  -8.3936881e+00   4.3780460e+01
   3.4546507e+01  -8.3474209e+00   4.3947348e+01
   3.4689373e+01  -8.3001284e+00   4.4114236e+01
   3.4832302e+01  -8.2518079e+00   4.4281123e+01
   3.4975290e+01  -8.2024566e+00   4.4448010e+01
   3.5118332e+01  -8.1520718e+00   4.4614896e+01
   3.5261425e+01  -8.1006505e+00   4.4781781e+01
   3.5404564e+01  -8.0481900e+00   4.4948666e+01
   3.5547744e+01  -7.9946874e+00   4.5115550e+01
   3.5690961e+01  -7.9401399e+00   4.5282433e+01
   3.5834210e+01  -7.8845445e+00   4.5449316e+01
   3.5977487e+01  -7.8278984e+00   4.5616199e+01
   3.6120787e+01  -7.7701987e+00   4.5783080e+01
   3.6264105e+01  -7.7114425e+00   4.5949961e+01
   3.6407436e+01  -7.6516268e+00   4.6116842e+01
   3.6550777e+01  -7.5907488e+00   4.6283722e+01
   3.6694121e+01  -7.5288054e+00   4.6450601e+01
   3.6837465e+01  -7.4657938e+00   4.6617480e+01
   3.6980803e+01  -7.4017108e+00   4.6784358e+01
   3.7124131e+01  -7.3365537e+00   4.6951235e+01
   3.7267444e+01  -7.2703193e+00   4.7118112e+01
   3.7410736e+01  -7.2030046e+00   4.7284988e+01
   3.7554003e+01  -7.1346066e+00   4.7451863e+01
   3.7697239e+01  -7.0651223e+00   4.7618738e+01
   3.7840440e+01  -6.9945487e+00   4.7785612e+01
   3.7983601e+01  -6.9228826e+00   4.7952486e+01
   3.8126716e+01  -6.8501211e+00   4.8119359e+01
   3.8269780e+01  -6.7762609e+00   4.8286231e+01
   3.8412788e+01  -6.7012991e+00   4.8453102e+01
   3.8555735e+01  -6.6252326e+00   4.8619973e+01
   3.8698616e+01  -6.5480581e+00   4.8786843e+01
   3.8841424e+01  -6.4697726e+00   4.8953713e+01
   3.8984156e+01  -6.3903729e+00   4.9120582e+01
   3.9126804e+01  -6.3098559e+00   4.9287450e+01
   3.9269364e+01  -6.2282184e+00   4.9454317e+01
   3.9411831e+01  -6.1454573e+00   4.9621184e+01
   3.9554199e+01  -6.0615693e+00   4.9788050e+01
   3.9696462e+01  -5.9765512e+00   4.9954915e+01
   3.9838614e+01  -5.8903999e+00   5.0121780e+01
   3.9980650e+01  -5.8031121e+00   5.0288644e+01
   4.0122565e+01  -5.7146846e+00   5.0455508e+01
   4.0264352e+01  -5.6251140e+00   5.0622370e+01
   4.0406006e+01  -5.5343973e+00   5.0789232e+01
   4.0547520e+01  -5.4425310e+00   5.0956093e+01
   4.0688890e+01  -5.3495120e+00   5.1122954e+01
   4.0830108e+01  -5.2553369e+00   5.1289814e+01
   4.0971170e+01  -5.1600024e+00   5.1456673e+01
   4.1112069e+01  -5.0635052e+00   5.1623531e+01
   4.1252798e+01  -4.9658419e+00   5.1790389e+01
   4.1393352e+01  -4.8670093e+00   5.1957246e+01
   4.1533725e+01  -4.7670040e+00   5.2124102e+01
   4.1673911e+01  -4.6658225e+00   5.2290957e+01
   4.1813902e+01  -4.5634616e+00   5.2457812e+01
   4.1953693e+01  -4.4599178e+00   5.2624666e+01
   4.2093278e+01  -4.3551878e+00   5.2791520e+01
   4.2232650e+01  -4.2492681e+00   5.2958372e+01
   4.2371802e+01  -4.1421552e+00   5.3125224e+01
   4.2510729e+01  -4.0338459e+00   5.3292075e+01
   4.2649422e+01  -3.9243365e+00   5.3458925e+01
   4.2787877e+01  -3.8136237e+00   5.3625775e+01
   4.2926086e+01  -3.7017040e+00   5.3792624e+01
   4.3064042e+01  -3.5885738e+00   5.3959472e+01
   4.3201739e+01  -3.4742298e+00   5.4126320e+01
   4.3339169e+01  -3.3586683e+00   5.4293166e+01
   4.3476327e+01  -3.2418859e+00   5.4460012e+01
   4.3613204e+01  -3.1238789e+00   5.4626857e+01
   4.3749794e+01  -3.0046440e+00   5.4793702e+01
   4.3886090e+01  -2.8841774e+00   5.4960545e+01
   4.4022084e+01  -2.7624757e+00   5.5127388e+01
   4.4157770e+01  -2.6395352e+00   5.5294230e+01
   4.4293140e+01  -2.5153524e+00   5.5461072e+01
   4.4428187e+01  -2.3899236e+00   5.5627912e+01
   4.4562904e+01  -2.2632451e+00   5.5794752e+01
   4.4697282e+01  -2.1353135e+00   5.5961591e+01
   4.4831315e+01  -2.0061249e+00   5.6128429e+01
   4.4964995e+01  -1.8756757e+00   5.6295267e+01
   4.5098314e+01  -1.7439623e+00   5.6462104e+01
   4.5231264e+01  -1.6109810e+00   5.6628939e+01
   4.5363839e+01  -1.4767280e+00   5.6795775e+01
   4.5496029e+01  -1.3411996e+00   5.6962609e+01
   4.5627827e+01  -1.2043921e+00   5.7129443e+01
   4.5759225e+01  -1.0663018e+00   5.7296276e+01
   4.5890216e+01  -9.2692479e-01   5.7463108e+01
   4.6020790e+01  -7.8625739e-01   5.7629939e+01
   4.6150940e+01  -6.4429578e-01   5.7796769e+01
   4.6280657e+01  -5.0103616e-01   5.7963599e+01
   4.6409933e+01  -3.5647469e-01   5.8130428e+01
   4.6538760e+01  -2.1060754e-01   5.8297256e+01
   4.6667128e+01  -6.3430863e-02   5.8464084e+01
   4.6795031e+01   8.5059223e-02   5.8630910e+01
   4.6922458e+01   2.3486660e-01   5.8797736e+01
   4.7049401e+01   3.8599517e-01   5.8964561e+01
   4.7175851e+01   5.3844884e-01   5.9131385e+01
   4.7301800e+01   6.9223155e-01   5.9298208e+01
   4.7427238e+01   8.4734726e-01   5.9465031e+01
   4.7552156e+01   1.0037999e+00   5.9631853e+01
   4.7676546e+01   1.1615935e+00   5.9798674e+01
   4.7800397e+01   1.3207320e+00   5.9965494e+01
   4.7923701e+01   1.4812195e+00   6.0132313e+01
   4.8046448e+01   1.6430599e+00   6.0299132e+01
   4.8168629e+01   1.8062574e+00   6.0465949e+01
   3.1612917e+01  -8.9584307e+00   4.0698818e+01
   3.1753235e+01  -8.9311790e+00   4.0865859e+01
   3.1893695e+01  -8.9029539e+00   4.1032898e+01
   3.2034295e+01  -8.8737527e+00   4.1199937e+01
